Security Code,Issuer Name,Security Id,Security Name,ISIN No
519475,Chordia Food Products Ltd,CHORDIA,CHORDIA FOOD PRODUCTS LTD.,INE975C01011
519477,CIAN Agro Industries & Infrastructure Limited,CIANAGRO,CIAN Agro Industries & Infrastructure Ltd,INE052V01019
519483,Tai Industries Ltd.,TAIIND,TAI INDUSTRIES LTD.-$,INE358D01018
519494,N.K.Industries Ltd.,NKIND,N.K.INDUSTRIES LTD.,INE542C01019
519500,BKV Industries Ltd.,BKV,BKV INDUSTRIES LTD.,INE356C01022
519506,NCC Bluewater Products Ltd.,NCCBLUE,NCC BLUE WATER PRODUCTS LTD.,INE630N01019
519528,Norben Tea & Exports Ltd,NORBTEAEXP,NORBEN TEA & EXPORTS LTD.,INE369C01017
519532,Asian Tea & Exports Ltd.,ASIANTNE,ASIAN TEA & EXPORTS LTD.-$,INE822B01017
519552,Heritage Foods Limited,HERITGFOOD,Heritage Foods Limited,INE978A01027
519566,Simran Farms Ltd.,SIMRAN,SIMRAN FARMS LTD.,INE354D01017
519588,DFM Foods Ltd.,DFM,DFM FOODS LTD.,INE456C01020
519600,CCL Products (India) Ltd.,CCL,CCL PRODUCTS (INDIA) LTD.,INE421D01022
519602,Kellton Tech Solutions Ltd.,KELLTONTEC,Kellton Tech Solutions Ltd.,INE164B01022
519604,Suryo Foods & Industries Ltd.,SURFI,SURYO FOODS & INDUSTRIES LTD.,INE565E01016
519606,Integrated Proteins Ltd.,INTEGFD,INTEGRATED PROTEINS LTD.,INE177M01013
519612,Mahaan Foods Ltd.,MAHAANF,MAHAAN FOODS LTD.,INE734D01010
520008,RICO Auto Industries Ltd.,RICOAUTO,RICO AUTO INDUSTRIES LTD.,INE209B01025
520021,"Omax Autos Ltd.,",OMAXAUTO,OMAX AUTOS LTD.,INE090B01011
520043,"Munjal Showa Ltd.,",MUNJALSHOW,MUNJAL SHOWA LTD.,INE577A01027
520051,"Jamna Auto Industries Ltd.,",JAMNAAUTO,JAMNA AUTO INDUSTRIES LTD.,INE039C01032
520056,Sundaram Clayton Ltd.,SUNCLAYLTD,SUNDARAM-CLAYTON LTD.,INE105A01035
520057,JTEKT India Limited,JTEKTINDIA,Jtekt India Ltd,INE643A01035
520059,Munjal Auto Industries Ltd.,MUNJALAU,MUNJAL AUTO INDUSTRIES LTD.,INE672B01032
520066,"Jay Bharat Maruti Ltd.,",JAYBARMARU,JAY BHARAT MARUTI LTD.,INE571B01028
520073,RACL Geartech Limited,RACLGEAR,RACL Geartech Ltd,INE704B01017
520075,Samkrg Pistons and Rings Ltd.,SAMKRG,SAMKRG PISTONS & RINGS LTD.-$,INE706B01012
520081,East Coast Steel Ltd,ECSTSTL,EAST COAST STEEL LTD.,INE315F01013
520111,Ratnamani Metals & Tubes Ltd,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,INE703B01027
520113,Vesuvius India Ltd.,VESUVIUS,VESUVIUS INDIA LTD.,INE386A01015
520119,Automotive Stampings and Assemblies Ltd.,ASAL,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD.,INE900C01027
520121,Arcee Indusrtries ltd.,ARCEEIN,ARCEE INDUSTRIES LTD.,INE276D01012
520123,ABC India Ltd.,ABCINDQ,ABC INDIA LTD.-$,INE125D01011
520127,Balurghat Technologies Ltd.,BALTE,BALURGHAT TECHNOLOGIES LTD.,INE654B01014
520131,Coastal Roadways Ltd.,COARO,COASTAL ROADWAYS LTD.,INE229E01019
520141,Sibar Auto Parts Ltd.,SIBARAUT,SIBAR AUTO PARTS LTD.,INE441C01014
520151,Shreyas Shipping And Logistics Limited,SHREYAS,SHREYAS SHIPPING & LOGISTICS LTD.,INE757B01015
520155,Starlog Enterprises Limited,STARLOG,Starlog Enterprises Ltd,INE580C01019
521003,"Shiva Suitings Ltd.,",SHVSUIT,SHIVA SUITINGS LTD.,INE02Z901011
521005,TITAN INTECH LIMITED,TITANIN,Titan Intech Ltd,INE807M01023
521014,Eurotex Industries & Exports Ltd.,EUROTEXIND,EUROTEX INDUSTRIES & EXPORTS LTD.,INE022C01012
521016,Indo Count Industries Ltd,ICIL,INDO COUNT INDUSTRIES LTD.,INE483B01026
521018,Maral Overseas Ltd.,MARALOVER,MARAL OVERSEAS LTD.,INE882A01013
521034,Soma Textile & Industries Ltd,SOMATEX,SOMA TEXTILES & INDUSTRIES LTD.,INE314C01013
521036,Source Industries (India) Ltd,SOURCEIND,SOURCE INDUSTRIES (INDIA) LTD.,INE695C01015
521048,Advance Lifestyles Ltd.,ADVLIFE,ADVANCE LIFESTYLES LTD.,INE900E01015
521054,"Kakatiya Textiles Ltd.,",KAKTEX,KAKATIYA TEXTILES LTD.,INE092E01011
521062,Perfect-Octave Media Projects Ltd,OCTAVE,Perfect-Octave Media Projects Ltd,INE814L01013
521064,Trident Ltd,TRIDENT,TRIDENT LTD.,INE064C01022
521068,Hisar Spinning Mills Ltd,HISARSP,HISAR SPINNING MILLS LTD.,INE689E01014
521070,Alok Industries Ltd.,ALOKTEXT,ALOK INDUSTRIES LTD.,INE270A01029
521080,Pasari Spinning Mills Ltd.,PASARI,PASARI SPINNING MILLS LTD.,INE604F01010
521082,Spentex Industries Ltd.,SPENTEX,SPENTEX INDUSTRIES LTD.,INE376C01020
521097,Amarjothi Spinning Mills Ltd,AMARJOTHI,AMARJOTHI SPINNING MILLS LTD.,INE484D01012
521105,Olympia Industries Ltd.,OLYMPTX,OLYMPIA INDUSTRIES LTD.,INE482O01021
521109,Nagreeka Exports Ltd.,NAGREEKEXP,NAGREEKA EXPORTS LTD.-$,INE123B01028
521113,Suditi Industries Ltd.,SUDTIND-B,SUDITI INDUSTRIES LTD.,INE691D01012
521131,Shree Bhavya Fabrics Limited,SBFL,Shree Bhavya Fabrics Ltd,INE363D01018
521133,Gem Spinners India Ltd,GEMSPIN,GEM SPINNERS INDIA LTD.,INE165F01020
521137,Eureka Industries Ltd.,EUREKAI,EUREKA INDUSTRIES LTD.,INE958A01011
521141,Aditya Spinners Ltd.,ADITYASP,ADITYA SPINNERS LTD.,INE122D01026
521149,Prime Urban Development India Ltd,PRIMEURB,PRIME URBAN DEVELOPMENT INDIA LTD.,INE419E01024
521151,Dhanlaxmi Fabrics Ltd.,DHANFAB,DHANLAXMI FABRICS LTD.,INE953D01016
521161,Sri Lakshmi Saraswathi Textiles (Ar,SLSTLQ,SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.-$,INE456D01010
521163,Zodiac Clothing Co. Ltd.,ZODIACLOTH,ZODIAC CLOTHING CO.LTD.,INE206B01013
521178,Sri Ramakrishna Mills (Coimbatore) Ltd.,SRMCL,SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.-$,INE306D01017
521180,Super Spinning Mills Ltd.,SUPERSPIN,SUPER SPINNING MILLS LTD.,INE662A01027
521188,United Textiles Ltd.,UNITEDTE,UNITED TEXTILES LTD.,INE727E01012
521194,SIL Investments Ltd,SILINV,SIL INVESTMENTS LTD.,INE923A01015
521200,Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,SURYALAKSHMI COTTON MILLS LTD.,INE713B01026
521206,Samtex Fashions Ltd.,SAMTEX,SAMTEX FASHIONS LTD.-$,INE931D01020
521210,Cityman Limited,CITYMAN,CITYMAN LTD.,INE117C01010
521216,Dhanalaxmi Roto Spinners Ltd.,DHANROTO,DHANALAXMI ROTO SPINNERS LTD.,INE220C01012
521220,Damodar Industries Limited,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,INE497D01022
521222,Sanblue Corporation Limited,SANBLUE,SANBLUE CORPORATION LTD.,INE602D01027
521226,Uniroyal Industries Ltd,UNIROYAL,UNIROYAL INDUSTRIES LTD.,INE980D01019
521228,Tatia Global Vennture Limited,TATIAGLOB,TATIA GLOBAL VENNTURE LTD.,INE083G01031
521232,"Sunil Industries Ltd.,",SUNILTX,SUNIL INDUSTRIES LTD.,INE124M01015
521234,Sri Nachammai Cotton Mills Ltd.,SRINACHA,SRI NACHAMMAI COTTON MILLS LTD.-$,INE443E01016
521240,Sambandam Spinning Mills Ltd.,SAMBANDAM,SAMBANDAM SPINNING MILLS LTD.-$,INE304D01012
521242,Kandagiri Spinning Mills Ltd.,KANDAGIRI,KANDAGIRI SPINNING MILLS LTD.-$,INE292D01019
521246,Paras Petrofils Ltd.,PARASPETRO,PARAS PETROFILS LTD.,INE162C01024
521248,Kitex Garmenets Ltd.,KITEX,KITEX GARMENTS LTD.,INE602G01020
522001,"Cranex Ltd.,",CRANEX,CRANEX LTD.,INE608B01010
522004,Batliboi Ltd,BATLIBOI,BATLIBOI LTD.-$,INE177C01022
522005,"Austin Engineering Co. Ltd.,",AUSTENG,AUSTIN ENGINEERING CO.LTD.,INE759F01012
522014,"United Drilling Tools Ltd.,",UNIDT,UNITED DRILLING TOOLS LTD.,INE961D01019
522017,"Fluidomat Ltd.,",FLUIDOM,FLUIDOMAT LTD.,INE459C01016
522027,Ema India Ltd.,EMAINDIA,EMA INDIA LTD.,INE279D01016
522029,Windsor Machines Limited,WINDMACHIN,WINDSOR MACHINES LTD.,INE052A01021
522034,"Shanthi Gears Ltd.,",SHANTIGEAR,SHANTHI GEARS LTD.,INE631A01022
522036,Miven Machine Tools Ltd.,MIVENMACH,MIVEN MACHINE TOOLS LTD.,INE338P01014
522064,HONDA INDIA POWER PRODUCTS LIMITED,HONDAPOWER,Honda India Power Products Ltd,INE634A01018
522073,The Hi-Tech Gears Limited,HITECHGEAR,The Hi-Tech Gears Ltd,INE127B01011
522074,"Elgi Equipments Ltd.,",ELGIEQUIP,ELGI EQUIPMENTS LTD.,INE285A01027
522091,"United Van Der Horst Ltd.,",UVDRHOR,UNITED VAN DER HORST LTD.,INE890G01013
522101,Kilburn Engineering Ltd,KLBRENG-B,KILBURN ENGINEERING LTD.,INE338F01015
522105,Birla Precision Technologies Ltd,BIRLAPREC,BIRLA PRECISION TECHNOLOGIES LTD.,INE372E01025
522108,"Yuken India Ltd.,",YUKEN,YUKEN INDIA LTD.-$,INE384C01016
522113,Timken India Ltd,TIMKEN,TIMKEN INDIA LTD.,INE325A01013
522122,Voith Paper Fabrics India Ltd,VOITHPAPR,VOITH PAPER FABRICS INDIA LTD.-$,INE285C01015
522134,Artson Engineering Ltd,ARTSONEN,ARTSON ENGINEERING LTD.,INE133D01023
522152,Solitaire Machine Tools Ltd,SOLIMAC,SOLITAIRE MACHINE TOOLS LTD.,INE410A01013
522165,Indsil Hydro Power and Manganese Limited,INDSILHYD,INDSIL HYDRO POWER AND MANGANESE LTD.-$,INE867D01018
522171,TMT (India) ltd.,TMTIND-B1,TMT (INDIA) LTD.,INE182E01010
522183,ITL Industries Ltd.,ITL,ITL INDUSTRIES LTD.-$,INE478D01014
522195,Frontier Springs Ltd.,FRONTSP,FRONTIER SPRINGS LTD.,INE572D01014
522205,Praj Industries Ltd.,PRAJIND,PRAJ INDUSTRIES LTD.,INE074A01025
522207,Rasandik Engg. Industries India Ltd,RASANDIK,RASANDIK ENGINEERING INDUSTRIES INDIA LTD.-$,INE682D01011
522209,Yogi Sung-won (India) Ltd.,YOGISUNG,YOGI SUNG-WON (INDIA) LTD.,INE429B01011
522215,HLE GLASCOAT LIMITED,HLEGLAS,HLE Glascoat Ltd,INE461D01028
522217,Gujarat Apollo Industries Ltd.,GUJAPOLLO,GUJARAT APOLLO INDUSTRIES LTD.,INE826C01016
522229,Taneja Aerospace & Aviation Ltd.,TANAA,TANEJA AEROSPACE & AVIATION LTD.-$,INE692C01020
522231,Conart Engineers Ltd.,CONART,CONART ENGINEERS LTD.-$,INE714D01012
522237,Shivagrico Implements Ltd.,SHIVAGR,SHIVAGRICO IMPLEMENTS LTD.,INE092H01014
522241,M.M.Forgings Ltd.,MMFL,M.M.FORGINGS LTD.-$,INE227C01017
522245,Iykot Hitech Toolroom Ltd,IYKOTHITE,IYKOT HITECH TOOLROOM LTD.,INE079L01013
522249,Mayur Uniquoters ltd.,MAYURUNIQ,MAYUR UNIQUOTERS LTD.-$,INE040D01038
522251,Cenlub Industries Ltd.,CENLUB,CENLUB INDUSTRIES LTD.,INE627F01011
522257,Rajoo Engineers Ltd.,RAJOOENG,RAJOO ENGINEERS LTD.-$,INE535F01024
522267,Veejay Lakshmi Engineering Works Lt,VJLAXMIE,VEEJAY LAKSHMI ENGINEERING WORKS LTD.-$,INE466D01019
522273,Ahmedabad Steelcraft Ltd.,AHMDSTE,AHMEDABAD STEELCRAFT LTD.,INE868C01018
522275,GE T&D India Limited,GET&D,GE T&D India Ltd,INE200A01026
522281,Ram Ratna Wires Ltd.,RAMRAT,RAM RATNA WIRES LTD.-$,INE207E01023
522285,Jayaswal Neco Industries Ltd,JAYNECOIND,JAYASWAL NECO INDUSTRIES LTD.,INE854B01010
522287,Kalpataru Power Transmission Ltd.,KALPATPOWR,KALPATARU POWER TRANSMISSION LTD.,INE220B01022
522289,NMS RESOURCES GLOBAL LIMITED,NMSRESRC,NMS Resources Global Ltd,INE169F01014
522292,CANDOUR TECHTEX LIMITED,CANDOUR,Candour Techtex Ltd,INE713D01055
522294,T & I Global Ltd.,TIGLOB,T & I GLOBAL LTD.,INE811B01010
522295,Control Print (India) Ltd.,CONTROLPR,CONTROL PRINT LTD.-$,INE663B01015
522650,"Bemco Hydraulics Ltd.,",BEMHY,BEMCO HYDRAULICS LTD.,INE142E01014
523007,"Ansal Buildwell Ltd.,",ANSALBU,ANSAL BUILDWELL LTD.-$,INE030C01015
523011,"Weizmann Limited.,",WEIZMANIND,WEIZMANN LTD.,INE080A01014
523019,B.N.Rathi Securities Ltd.,BNRSEC,B.N.RATHI SECURITIES LTD.,INE710D01010
523021,Rishi Techtex Limited,RISHITECH,RISHI TECHTEX LTD.,INE989D01010
523023,Sinclairs Hotels  Ltd,SINCLAIR,SINCLAIRS HOTELS LTD.-$,INE985A01022
523025,"Safari Industries (India) Ltd.,",SAFARIND,SAFARI INDUSTRIES (INDIA) LTD.,INE429E01023
523054,"Binayak Tex Processors  Ltd.,",ZBINTXPP,BINAYAK TEX PROCESSORS LTD.,INE626H01019
523062,"J.J. Finance Corporation Ltd.,",JJFINCOR,J.J.FINANCE CORPORATION LTD.,INE584C01011
523100,"Cosmo Ferrites Ltd.,",COSMOFE,COSMO FERRITES LTD.-$,INE124B01018
523116,"Sanco Trans Ltd.,",SANCTRN,SANCO TRANS LTD.,INE391G01012
523120,Ador Multiproducts Ltd,ADORMUL,ADOR MULTIPRODUCTS LTD.,INE628D01014
523127,"EIH Associated Hotels Ltd.,",EIHAHOTELS,EIH ASSOCIATED HOTELS LTD.-$,INE276C01014
523144,"Medi-Caps Ltd.,",MEDICAPQ,MEDI-CAPS LTD.-$,INE442D01010
523151,Otco International Ltd,OTCO,OTCO INTERNATIONAL LTD.,INE910B01028
523160,Morganite Crucible (India) Limited,MORGANITE,MORGANITE CRUCIBLE (INDIA) LTD.,INE599F01020
523186,B&A Packaging India Limited,BAPACK,B&A Packaging India Limited,INE00FM01013
523204,"Aban  Offshore Ltd.,",ABAN,ABAN OFFSHORE LTD.,INE421A01028
523207,Kokuyo Camlin Ltd,KOKUYOCMLN,KOKUYO CAMLIN LTD.-$,INE760A01029
523229,Bharat Seats Ltd,BHARATSE,BHARAT SEATS LTD.-$,INE415D01024
523232,"Continental Petroleums Ltd.,",CONTPTR,CONTINENTAL PETROLEUMS LTD.,INE369D01023
523242,"N.B. Footwear Ltd.,",NBFOOT,NB FOOTWEAR LTD.,INE006F01018
523248,Machino Plastics Ltd,MACPLASQ,MACHINO PLASTICS LTD.-$,INE082B01018
523260,Pearl Polymers Ltd.,PEARLPOLY,PEARL POLYMERS LTD.,INE844A01013
523261,Venky's (India) ltd.,VENKYS,VENKY'S (INDIA) LTD.,INE398A01010
523269,Advani Hotels & Resorts (India) Ltd.,ADVANIHOTR,ADVANI HOTELS & RESORTS (INDIA) LTD.,INE199C01026
523277,"G.V. Films  Ltd.,",GVFILM,GV FILMS LTD.,INE395B01048
523283,Superhouse limited,SUPERHOUSE,SUPERHOUSE LTD.,INE712B01010
523289,Rama Vision Ltd,RAMAVISION,RAMA VISION LTD.,INE763B01013
523301,TCPL Packaging Limited,TCPLPACK,TCPL PACKAGING LTD.-$,INE822C01015
523309,Shri Gang Industries & Allied Products Limited,SHRIGANG,SHRI GANG INDUSTRIES AND ALLIED PRODUCTS LTD.,INE241V01018
523315,Purity Flex Pack Ltd,PURITY,PURITY FLEX PACK LTD.,INE898O01010
523319,"Balmer Lawrie & Co. Ltd.,",BALMLAWRIE,BALMER LAWRIE & CO.LTD.,INE164A01016
523323,Kovai Medical Center & Hospital Ltd,KOVAI,KOVAI MEDICAL CENTER & HOSPITAL LTD.,INE177F01017
523329,"Eldeco Housing & Ind. Ltd.,",ELDEHSG,ELDECO HOUSING & INDUSTRIES LTD.,INE668G01021
523343,"Microse India Limited,",MICROSE,MICROSE INDIA LTD.,INE809F01015
523351,Standard Shoe Sole and Mould (India) Ltd,STDSHOE,STANDARD SHOE SOLE AND MOULD (INDIA) LTD.,INE888N01013
523367,DCM Shriram Limited,DCMSHRIRAM,DCM Shriram Limited,INE499A01024
523369,"DCM Shriram Industries Ltd.,",DCMSRMIND,DCM SHRIRAM INDUSTRIES LTD.-$,INE843D01027
523371,Mawana Sugars Ltd,MAWANASUG,MAWANA SUGARS LTD.,INE636A01039
523373,Mini Diamonds (India) Ltd.,MINID,MINI DIAMONDS (INDIA) LTD.,INE281E01010
523384,Maha Rashtra Apex Corporation Ltd,MAHAPEXLTD,MAHA RASHTRA APEX CORPORATION LTD.,INE843B01013
523385,Nilkamal Limited,NILKAMAL,NILKAMAL LTD.,INE310A01015
523391,Nahar Polyfilms Ltd.,NAHARPOLY,NAHAR POLYFILMS LTD.,INE308A01027
523395,3M India Ltd.,3MINDIA,3M INDIA LTD.,INE470A01017
523398,Johnson Controls-Hitachi Air Conditioning India Ltd.,JCHAC,Johnson Controls-Hitachi Air Conditioning India Ltd,INE782A01015
523405,JM Financial Limited,JMFINANCIL,JM FINANCIAL LTD.-$,INE780C01023
523411,ADC India Communications Limited,ADCINDIA,ADC India Communications Limited-$,INE833A01016
523419,"Tamilnadu Telecommunications Ltd.,",TNTELE,TAMILNADU TELECOMMUNICATIONS LTD.,INE141D01018
523425,Sunraj Diamond Exports Ltd.,SUNRAJDI,SUNRAJ DIAMOND EXPORTS LTD.,INE459D01014
523445,Reliance Industrial Infrastructure,RIIL,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,INE046A01015
523449,Sharp India Ltd,SHARP,SHARP INDIA LTD.,INE207B01011
523457,Linde India Limited,LINDEINDIA,Linde India Limited,INE473A01011
523465,Ind Bank Housing Ltd,INDBNK,IND BANK HOUSING LTD.,INE969D01012
523467,"Jai Mata Glass Ltd.,",JAIMATAG,JAI MATA GLASS LTD.,INE250C01027
523475,"Lotus Chocolate Co. Ltd.,",LOTUSCHO,LOTUS CHOCOLATE CO.LTD.,INE026D01011
523483,Pacific Industries ltd.,PACIFICI,PACIFIC INDUSTRIES LTD.,INE883C01025
523489,Chennai Meenakshi Multispeciality Hospital Ltd.,CMMHOSP,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,INE889F01017
523519,Universal Office Automation Limited,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LTD.,INE951C01012
523537,"APM Industries Ltd.,",APMIN,APM INDUSTRIES LTD.-$,INE170D01025
523539,"Precision Wires India ltd.,",PRECWIRE,PRECISION WIRES INDIA LTD.,INE372C01037
523550,Krypton Industries Ltd,KRYPTONQ,KRYPTON INDUSTRIES LTD.,INE951B01014
523558,SWISS MILITARY CONSUMER GOODS LIMITED,SWISSMLTRY,Swiss Military Consumer Goods Ltd,INE010C01025
523566,Martin Burn Ltd,MARBU,MARTIN BURN LTD.,INE199D01016
523574,Future Enterprises Limited,FEL,Future Enterprises Ltd,INE623B01027
523586,"Indian Toners & Developers Ltd.,",INDTONER,INDIAN TONERS & DEVELOPERS LTD.-$,INE826B01018
523594,"Kunststoffe Industries Ltd.,",KUNSTOFF,KUNSTSTOFFE INDUSTRIES LTD.,INE638D01021
523598,Shipping Corporation Of India Ltd,SCI,SHIPPING CORPORATION OF INDIA LTD.,INE109A01011
523606,"Sika Interplant Systems Ltd.,",SIKA,SIKA INTERPLANT SYSTEMS LTD.,INE438E01016
523610,ITI Limited (Indian Teleph.Ind.Ltd),ITI,ITI LTD.,INE248A01017
523618,"Dredging Corporation of India Ltd.,",DREDGECORP,DREDGING CORPORATION OF INDIA LTD.,INE506A01018
523620,Phaarmasia Limited.,PHRMASI,PHAARMASIA LTD.,INE486I01016
523628,Poddar Housing and Development Limited,PODDAR,Poddar Housing and Development Ltd,INE888B01018
523630,"National Fertilizers Ltd.,",NFL,NATIONAL FERTILIZERS LTD.,INE870D01012
523638,"IP Rings Ltd.,",IPRINGLTD,IP RINGS LTD.-$,INE558A01019
523642,PI Industries Limited,PIIND,PI Industries Ltd,INE603J01030
523648,Plastiblends India Ltd.,PLASTIBLEN,PLASTIBLENDS INDIA LTD.-$,INE083C01022
523650,YASH INNOVENTURES LIMITED,YASHINNO,Yash Innoventures Ltd,INE823D01011
523652,Kkalpana Plastick Limited,KKPLASTICK,Kkalpana Plastick Limited,INE465K01016
523660,Waterbase Limited,WATERBASE,WATERBASE LTD.,INE054C01015
523672,"Flex Foods Ltd.,",FLEXFO,FLEX FOODS LTD.-$,INE954B01018
523676,Golkunda Diamonds & Jewellery Ltd.,GOLKUNDIA,GOLKUNDA DIAMONDS & JEWELLERY LTD.,INE798D01015
523694,Apcotex Industries Limited,APCOTEXIND,APCOTEX INDUSTRIES LTD.,INE116A01032
523696,Fortis Malar Hospitals Limited,FORTISMLR,Fortis Malar Hospitals Limited,INE842B01015
523704,Mastek Limited,MASTEK,MASTEK LTD.,INE759A01021
523708,"EIMCO Elecon India Ltd.,",EIMCOELECO,EIMCO ELECON (INDIA) LTD.,INE158B01016
523710,Sayaji Hotel Ltd,SAYAJIHOTL,SAYAJI HOTELS LTD.,INE318C01014
523712,JMG Corporation Ltd,JMGCORP,JMG CORPORATION LTD.,INE745F01011
523716,Ashiana Housing Limited,ASHIANA,ASHIANA HOUSING LTD.-$,INE365D01021
523722,Svam Software Ltd,SVAMSOF,SVAM SOFTWARE LTD.,INE119B01018
523732,Ecoboard Industries Ltd,ECOBOAR,ECOBOARD INDUSTRIES LTD.,INE866A01016
523736,Dhunseri Ventures Limited,DVL,Dhunseri Ventures Ltd-$,INE477B01010
523752,TRANS INDIA HOUSE IMPEX LIMITED,TIHIL,Trans India House Impex Ltd,INE502D01011
523754,MAHINDRA EPC IRRIGATION LIMITED,MAHEPC,Mahindra EPC Irrigation Ltd,INE215D01010
523782,Mitshi India Limited,MITSHI,Mitshi India Ltd,INE844D01017
523790,Shukra Jewellers Limited,SHUKJEW,SHUKRA JEWELLERS LTD.,INE344E01016
523792,Mazda Ltd.,MAZDALTD,MAZDA LTD.-$,INE885E01034
523826,Sovereign Diamonds Ltd,SOVERDIA,SOVEREIGN DIAMONDS LTD.,INE959D01013
523828,Menon Bearings Ltd,MENONBE,MENON BEARINGS LTD.-$,INE071D01033
523832,Mukat Pipes Limited,MUKATPIP,MUKAT PIPES LTD.-$,INE862C01029
523836,"Gujarat Raffia Ind. Ltd.,",GUJRAFIA,GUJARAT RAFFIA INDUSTRIES LTD.,INE610B01024
523838,Simplex Infrastructures Limited,SIMPLEXINF,SIMPLEX INFRASTRUCTURES LTD.,INE059B01024
523840,Innovative Tech Pack Ltd,INNOVTEC,INNOVATIVE TECH PACK LTD.,INE965C01038
523842,Super Tannery Limited,SUPTANERY,Super Tannery Limited,INE460D01038
523844,CONSTRONICS INFRA LIMITED,CONSTRONIC,Constronics Infra Ltd,INE537B01011
523850,Axtel Industries Ltd.,AXTEL,AXTEL INDUSTRIES LTD.,INE767C01012
523862,Pacheli Industrial Finance Limited,PIFL,Pacheli Industrial Finance Ltd,INE926B01016
523874,Precision Containeurs Limited.,PRECISION,PRECISION CONTAINEURS LTD.,INE191C01015
523888,V R Woodart Ltd,VRWODAR,V R WOODART LTD.,INE317D01014
523896,AVI PRODUCTS INDIA LIMITED,APIL,Avi Products India Ltd,INE316O01021
524000,POONAWALLA FINCORP LIMITED,POONAWALLA,Poonawalla Fincorp Ltd,INE511C01022
524013,"Hindustan Flurocarbons Ltd.,",HINFLUR,HINDUSTAN FLUOROCARBONS LTD.,INE806J01013
524019,Kingfa Science & Technology (India) Ltd,KINGFA,Kingfa Science & Technology (India) Ltd-$,INE473D01015
524031,Patidar Buildcon Limited,PATIDAR,Patidar Buildcon Limited,INE637N01014
524037,Rama Phosphates Ltd.,RAMAPHO,RAMA PHOSPHATES LTD.,INE809A01024
524038,Venlon Enterprises Ltd.,VENLONENT,VENLON ENTERPRISES LTD.,INE204D01022
524046,"Pet Plastics Ltd.,",PETPLST,PET PLASTICS LTD.,INE704F01018
524051,"Polyplex Corporation Ltd.,",POLYPLEX,POLYPLEX CORPORATION LTD.,INE633B01018
524075,"Albert David Ltd.,",ALBERTDA,ALBERT DAVID LTD.-$,INE155C01010
524080,"Haryana Leather Chemicals Ltd.,",HARLETH,HARYANA LEATHER CHEMICALS LTD.,INE681F01018
524091,CARYSIL LIMITED,CARYSIL,Carysil Ltd,INE482D01024
524109,Kabra Extrusion Technik Ltd,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,INE900B01029
524129,"Vinyl Chemicals (India) Ltd.,",VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,INE250B01029
524136,"Pee Cee Cosma Sope Ltd.,",PCCOSMA,PEE CEE COSMA SOPE LTD.,INE417E01010
524156,TCM Ltd.,TCMLMTD,TCM LTD.,INE034F01010
524164,IOL Chemicals & Pharmaceuticals Ltd,IOLCP,IOL CHEMICALS & PHARMACEUTICALS LTD.,INE485C01011
524174,Kesar Petroproducts Ltd,KESARPE,KESAR PETROPRODUCTS LTD.,INE133C01033
524200,"Vinati Organics Ltd.,",VINATIORGA,VINATI ORGANICS LTD.-$,INE410B01037
524202,"Lactose (India) Ltd.,",LACTOSE,LACTOSE (INDIA) LTD.,INE058I01013
524208,Aarti Industries Ltd,AARTIIND,AARTI INDUSTRIES LTD.,INE769A01020
524210,Pentokey Organy (India) Ltd.,PNTKYOR,PENTOKEY ORGANY (INDIA) LTD.,INE702E01015
524212,Wanbury Limited,WANBURY,WANBURY LTD.,INE107F01022
524218,Resonance Specialties Limited,RESONANCE,RESONANCE SPECIALTIES LTD.-$,INE486D01017
524226,Gujarat Ambuja Exports Ltd.,GAEL,GUJARAT AMBUJA EXPORTS LTD.,INE036B01030
524230,Rashtriya Chemicals & Fertilizers Limited,RCF,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,INE027A01015
524238,Gujarat Inject (Kerala) Ltd.,GUJINJEC,GUJARAT INJECT (KERALA) LTD.,INE659F01014
524280,"Kopran Ltd.,",KOPRAN,KOPRAN LTD.,INE082A01010
524288,"Aimco Pesticides Ltd.,",AIMCOPEST,AIMCO PESTICIDES LTD.,INE008B01013
524314,Gujarat Terce Laboratories Ltd,GUJTERC,GUJARAT TERCE LABORATORIES LTD.,INE499G01013
524324,Seya Industries Ltd,SEYAIND,SEYA INDUSTRIES LTD.,INE573R01012
524330,Jayant Agro-Organics Limited.,JAYAGROGN,JAYANT AGRO-ORGANICS LTD.,INE785A01026
524332,BCL INDUSTRIES LIMITED,BCLIL,BCL Industries Ltd-$,INE412G01016
524336,"Shree Hari Chemicals Export Ltd.,",SHHARICH,SHREE HARI CHEMICALS EXPORT LTD.,INE065E01017
524342,"Indo Borax & Chemicals Ltd.,",INDOBORAX,INDO BORAX & CHEMICALS LTD.-$,INE803D01021
